score,mandatory_review,role_category,company,title,location,location_priority,years_min,years_max,is_internship,resume_to_use,ats_score,tailored,resume_file,source,ats,final_url,url
90.0,0,analyst,Mantras2Success,Urgently hiring for SAP EWM Consultant,"Ahmedabad, Gujarat",ahmedabad,0,2,0,analyst,100.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,adzuna,company_site,https://www.adzuna.in/details/5727204967?utm_medium=api&utm_source=93a24393,https://www.adzuna.in/details/5727204967?utm_medium=api&utm_source=93a24393
90.0,0,analyst,Mantras2Success,Senior Data Analyst,"Ahmedabad, Gujarat",ahmedabad,0,2,0,analyst,,,,adzuna,company_site,https://www.adzuna.in/details/5778242753?utm_medium=api&utm_source=93a24393,https://www.adzuna.in/details/5778242753?utm_medium=api&utm_source=93a24393
90.0,0,swe,S&P Global,"Senior Software Engineer- Python, Data Engineer","Ahmedabad, Gujarat",ahmedabad,0,2,0,swe,,,,adzuna,company_site,https://www.adzuna.in/land/ad/5857982620?se=tMTUdnCl8RGxSf1iGXKoQA&utm_medium=api&utm_source=93a24393&v=C23207572509CD6B8B5F2A54EF31BBFA4E2CFC82,https://www.adzuna.in/land/ad/5857982620?se=tMTUdnCl8RGxSf1iGXKoQA&utm_medium=api&utm_source=93a24393&v=C23207572509CD6B8B5F2A54EF31BBFA4E2CFC82
90.0,0,swe,Cin7,Software Engineer,"Ahmedabad, Gujarat",ahmedabad,0,2,0,swe,,,,adzuna,company_site,https://www.adzuna.in/details/5861348428?utm_medium=api&utm_source=93a24393,https://www.adzuna.in/details/5861348428?utm_medium=api&utm_source=93a24393
90.0,0,swe,Qualitrol,Senior Embedded Software Engineer,"Ahmedabad, Gujarat",ahmedabad,0,2,0,swe,,,,adzuna,company_site,https://www.adzuna.in/details/5862885372?utm_medium=api&utm_source=93a24393,https://www.adzuna.in/details/5862885372?utm_medium=api&utm_source=93a24393
90.0,0,swe,Mantras2Success,Backend (Golang) Developer,"Ahmedabad, Gujarat",ahmedabad,0,2,0,swe,,,,adzuna,company_site,https://www.adzuna.in/details/5729698628?utm_medium=api&utm_source=93a24393,https://www.adzuna.in/details/5729698628?utm_medium=api&utm_source=93a24393
90.0,0,swe,Mspire Ventures,We Are Hiring Technical Manager In Ahmedabad,"Ahmedabad, Gujarat",ahmedabad,0,2,0,swe,,,,adzuna,company_site,https://www.adzuna.in/details/5727134097?utm_medium=api&utm_source=93a24393,https://www.adzuna.in/details/5727134097?utm_medium=api&utm_source=93a24393
90.0,0,swe,S&P Global,"Senior Software Engineer- Python, Data Engineer","Ahmedabad, Gujarat",ahmedabad,0,2,0,swe,,,,adzuna,company_site,https://www.adzuna.in/land/ad/5857982620?se=In64enCl8RGxSf1iGXKoQA&utm_medium=api&utm_source=93a24393&v=C23207572509CD6B8B5F2A54EF31BBFA4E2CFC82,https://www.adzuna.in/land/ad/5857982620?se=In64enCl8RGxSf1iGXKoQA&utm_medium=api&utm_source=93a24393&v=C23207572509CD6B8B5F2A54EF31BBFA4E2CFC82
90.0,0,analyst,AgriYuvaa,Business Analyst – Nature-Based Carbon,"Ahmedabad, Gujarat, India",ahmedabad,0,2,0,analyst,,,,jobspy:linkedin,linkedin,https://in.linkedin.com/jobs/view/business-analyst-%E2%80%93-nature-based-carbon-at-agriyuvaa-4459209254,https://www.linkedin.com/jobs/view/4459209254
90.0,0,swe,Tesseract Technolabs,Senior Java Software Engineer,"Ahmedabad, Gujarat, India",ahmedabad,0,2,0,swe,,,,jobspy:linkedin,linkedin,https://www.linkedin.com/jobs/view/4458457103,https://www.linkedin.com/jobs/view/4458457103
90.0,0,swe,HookedCRM,Full Stack Engineer,"Ahmedabad, Gujarat, India",ahmedabad,0,2,0,swe,,,,jobspy:linkedin,linkedin,https://www.linkedin.com/jobs/view/4460034673,https://www.linkedin.com/jobs/view/4460034673
90.0,0,swe,Anblicks,Engineer III - App Engg & AI,"Ahmedabad, Gujarat, India",ahmedabad,0,2,0,swe,,,,jobspy:linkedin,linkedin,https://www.linkedin.com/jobs/view/4459210481,https://www.linkedin.com/jobs/view/4459210481
90.0,0,swe,Accenture in India,Custom Software Engineer,"Ahmedabad, Gujarat, India",ahmedabad,0,2,0,swe,,,,jobspy:linkedin,linkedin,https://in.linkedin.com/jobs/view/custom-software-engineer-at-accenture-in-india-4461212292,https://www.linkedin.com/jobs/view/4461212292
90.0,0,swe,AgileEngine,Lead Full Stack Engineer ID86301,"Ahmedabad, Gujarat, India",ahmedabad,0,2,0,swe,,,,jobspy:linkedin,linkedin,https://www.linkedin.com/jobs/view/4460022379,https://www.linkedin.com/jobs/view/4460022379
90.0,0,swe,AIS Technolabs Pvt Ltd,Senior Node.JS Developer,"Ahmedabad, Gujarat, India",ahmedabad,0,2,0,swe,,,,jobspy:linkedin,linkedin,https://www.linkedin.com/jobs/view/4461069758,https://www.linkedin.com/jobs/view/4461069758
90.0,0,swe,Alignerr,Software Engineer (AI Training),"Ahmedabad, Gujarat, India",ahmedabad,0,2,0,swe,,,,jobspy:linkedin,linkedin,https://www.linkedin.com/jobs/view/4461039015,https://www.linkedin.com/jobs/view/4461039015
90.0,0,swe,Accenture in India,Custom Software Engineer,"Ahmedabad, Gujarat, India",ahmedabad,0,2,0,swe,,,,jobspy:linkedin,linkedin,https://in.linkedin.com/jobs/view/custom-software-engineer-at-accenture-in-india-4461210359,https://www.linkedin.com/jobs/view/4461210359
70.0,0,analyst,Kaapro Management Solutions,Urgent Opening for DATA ANALYST - Ahmedabad,"Ahmedabad, Gujarat",ahmedabad,2,5,0,analyst,100.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,adzuna,company_site,https://www.adzuna.in/details/5729694406?utm_medium=api&utm_source=93a24393,https://www.adzuna.in/details/5729694406?utm_medium=api&utm_source=93a24393
60.0,0,analyst,turing,Business Analyst,"Remote, IN",remote,0,2,0,analyst,,,,jobspy:indeed,indeed,https://in.indeed.com/viewjob?jk=753e31f4a391e41e,https://in.indeed.com/viewjob?jk=753e31f4a391e41e
60.0,0,analyst,Immersive Infotech Pvt Ltd,Senior Scrum Master,"Remote, IN",remote,0,2,0,analyst,,,,jobspy:indeed,,,https://in.indeed.com/viewjob?jk=100a58864087d196
60.0,0,analyst,Inforizon,Data Engineer(6+ years),"Remote, IN",remote,0,2,0,analyst,,,,jobspy:indeed,,,https://in.indeed.com/viewjob?jk=fb45193b741e297c
60.0,0,swe,Rackspace Technology,Network Engineer I - IN,"Remote, IN",remote,0,2,0,swe,,,,jobspy:indeed,,,https://in.indeed.com/viewjob?jk=40f300be1576ec88
60.0,0,swe,,Computer Science & IT Quality Assurance Lead (QAL),"Remote, IN",remote,0,2,0,swe,,,,jobspy:indeed,,,https://in.indeed.com/viewjob?jk=d35792ad368cdc15
60.0,0,swe,turing,Python Developer,"Remote, IN",remote,0,2,0,swe,,,,jobspy:indeed,,,https://in.indeed.com/viewjob?jk=0a830185a8e4095a
60.0,0,swe,turing,Software Engineer (C++),"Remote, IN",remote,0,2,0,swe,,,,jobspy:indeed,,,https://in.indeed.com/viewjob?jk=66affcbe646ee566
60.0,0,swe,turing,C# Developer,"Remote, IN",remote,0,2,0,swe,,,,jobspy:indeed,,,https://in.indeed.com/viewjob?jk=064a1e1a1aec21b8
60.0,0,swe,turing,Software Engineer - Rust,"Remote, IN",remote,0,2,0,swe,,,,jobspy:indeed,,,https://in.indeed.com/viewjob?jk=d96f5aa63f7e4171
60.0,0,swe,turing,Software Engineer (Ruby),"Remote, IN",remote,0,2,0,swe,,,,jobspy:indeed,,,https://in.indeed.com/viewjob?jk=4b528d6c9a5c0e7d
60.0,0,swe,turing,Software Engineer (Go),"Remote, IN",remote,0,2,0,swe,,,,jobspy:indeed,,,https://in.indeed.com/viewjob?jk=9091515f8afae92d
60.0,0,swe,turing,Java Developer,"Remote, IN",remote,0,2,0,swe,,,,jobspy:indeed,,,https://in.indeed.com/viewjob?jk=0f34d75feff79ceb
60.0,0,swe,turing,JavaScript Engineer,"Remote, IN",remote,0,2,0,swe,,,,jobspy:indeed,,,https://in.indeed.com/viewjob?jk=ae42b9b0e0924323
60.0,0,swe,clickhouse,Technical Account Manager Architect - India,"Remote, IN",remote,0,2,0,swe,,,,jobspy:indeed,,,https://in.indeed.com/viewjob?jk=20a8a0d5435d3d52
60.0,0,swe,,Senior Software Engineer,"Remote, IN",remote,0,2,0,swe,,,,jobspy:indeed,,,https://in.indeed.com/viewjob?jk=31e6d34fb262361d
60.0,0,swe,Syneos Health,Principal Statistical Programmer,"Remote, IN",remote,0,2,0,swe,,,,jobspy:indeed,,,https://in.indeed.com/viewjob?jk=e2303da1afd57c46
50.0,0,analyst,Standard Chartered Bank,Business Analyst,"Bangalore, Karnataka",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5859662662?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=5F8E98C35FE17B8AA72E0FC7DEEF1A416AE1556F
50.0,0,analyst,Capco,Business Analyst,India,india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5837139386?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=E3DCC2DBFE4E6A7A1CEDD56C704AE19E69B379A7
50.0,0,analyst,Capco,Business Analyst - Liquidity,India,india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5838614313?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=5D952B1C2165B4F64537AFBA8F777EC4BC45A071
50.0,0,analyst,Standard Chartered Bank,Fraud Business Analyst,"Bangalore, Karnataka",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5837139231?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=9EB7DB70AEB7AAC9053AABE30A9302B57160D866
50.0,0,analyst,Capco,Business Analyst_Basel,India,india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5837139692?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=F5E0A0664729AF9681D085F988CD8DAF99AE0327
50.0,0,analyst,Capco,Business Analyst / Product Owner,"Chennai, Tamil Nadu",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5857982662?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=E6F707E9F9FE4DCFAB714B02C6A59C6E8413C127
50.0,0,analyst,Standard Chartered Bank,"Business Analyst, Subledger Change","Chennai, Tamil Nadu",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5842115043?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=CB41CADBEFA7A10F63F372BC45DE44AB09879D32
50.0,0,analyst,MSD,"Specialist, ServiceNow Business Analyst","Hyderabad, Telangana",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5857982535?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=0905440A2349F5D693B5F4F3D27D0CFFEF0A64BF
50.0,0,analyst,Novartis,"Business Analyst, Content Enablement",India,india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5815611056?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=397DE29BB585DACB89502F7664565DD97346859B
50.0,0,analyst,Invesco,Advanced Business Analyst II,"Hyderabad, Telangana",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5860916280?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=7A94059D5EE20E6E939F489A328460C3F69F191F
50.0,0,analyst,Standard Chartered Bank,"Business Analyst, Subledger Change","Chennai, Tamil Nadu",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5840277311?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=7820AD10C96769A4B6AB59A0CD613D907B30EBF2
50.0,0,analyst,Capco,Business Analyst - Custody & Trade Processing,"Bangalore, Karnataka",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5837139464?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=9B873E0CCC9FF124D27EC6C97E233569129CE6C0
50.0,0,analyst,Reckitt,"IT&D Business Analyst, Quality","Hyderabad, Telangana",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5837139807?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=3D96E7E9267B37E23061552F67DF328CDBCB8E91
50.0,0,analyst,Invesco,Sr. Business Analyst - Change Management,"Hyderabad, Telangana",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5809380560?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=00FA745C9BFF72E03F8565053777597E4114B25A
50.0,0,analyst,Capco,Nostro Risk Reporting Business Analyst,"Chennai, Tamil Nadu",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5837139548?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=FE0B40EBBB5BC83F91C643296839DDB9E52E3E17
50.0,0,analyst,Capco,Business Analyst – Cash Management & Intraday Liquidity,India,india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5837139481?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=9164B7D4E7E10EA6F7B9DAEA6492B89AEE051E14
50.0,0,analyst,Novartis,"Manager, Business Analyst, MarTech Product Management",India,india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5855429396?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=16BD27891C89AEB00FC010B238ECAA28163A77CD
50.0,0,analyst,Capco,Business Analyst-Third Party Risk Management,"Bangalore, Karnataka",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5837139914?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=D0881E74DD6EF225270AA28AF3565E757E8267A3
50.0,0,analyst,Deutsche Bank,"Business Analyst/AI Translator, Credit Risk","Mumbai, Maharashtra",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5860300765?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=5098E8A57654FBAA2CC69FE6295671A3B98E8257
50.0,0,analyst,Capco,BFA Senior Business Analyst (Change Management),India,india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5837139767?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=1388DDB5D5FA800FA3C94F4BF6C85207DFF92CF3
50.0,0,analyst,Reckitt,IT&D Senior Business Analyst - Genesis Procurement,"Hyderabad, Telangana",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5837139823?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=E235392770EDD9E2B0BEB7DD50D3CD0B7DE4F1D4
50.0,0,analyst,Capco,Business Data Analyst,India,india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5837139431?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=9F2281852FD004BE4D0EAD9279FE898C7B3E11ED
50.0,0,analyst,Capco,Senior Business Analysis - Sr Business Analyst - BNPP - Paribas,"Bangalore, Karnataka",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5857251124?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=2BDA6E1E87A7D7EDE3952410F9E14A4AB2AA5A62
50.0,0,analyst,Deutsche Bank,"Project & Change Lead – Business Analyst/Project Manager, AVP","Mumbai, Maharashtra",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5846723391?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=24650F9F441F0DA328596550392B38511B7AF478
50.0,0,analyst,Deutsche Bank,"Project & Change Lead – Business Analyst/Project Manager, AVP","Mumbai, Maharashtra",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5860300789?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=1C1ABFD9D46439949C0EBD2EF9122A4F14817D3E
50.0,0,analyst,Capco,BA Market Risk,India,india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5837139638?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=9C83D61A92EF4F91795C01C5C143B5045C6EC5C0
50.0,0,analyst,Capco,Corporate Actions,India,india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5837139460?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=F9D75DE94F8D7E4253DA5E528CC0F4F76B63B107
50.0,0,analyst,Capco,Liquidity - Design Analyst,India,india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5837139625?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=4512448BB1CAA607C8FADF9953897FB2699D9547
50.0,0,analyst,Capco,BA -Capital Market - Bangalore,"Bangalore, Karnataka",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5837139372?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=6AEF408EF496944EC4C39A07105E9A4A40175640
50.0,0,analyst,Capco,Financial Analyst,"Mumbai, Maharashtra",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5838614311?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=5F0717BD1E210C6183396BDE1FCB720DB8AB4DB1
50.0,0,analyst,Capco,Product Manager,"Bangalore, Karnataka",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5837139383?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=B59C2764E993F20F6D103EFED86F1CBDA506836F
50.0,0,swe,Standard Chartered Bank,"Python,Pyspark Developer","Chennai, Tamil Nadu",india_other,0,2,0,swe,,,,adzuna,,,https://www.adzuna.in/land/ad/5838614354?se=gNAUeHCl8RG0WvsdyV91jQ&utm_medium=api&utm_source=93a24393&v=D858A921C019FF4500601B463284BEC6CC089FD8
50.0,0,analyst,Acura Solution,Business Analyst,"Delhi, India",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/details/5728412938?utm_medium=api&utm_source=93a24393
50.0,0,analyst,Talhive,Business Analyst,"Bangalore, Karnataka",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/details/5120355680?utm_medium=api&utm_source=93a24393
50.0,0,analyst,Wolken Software,Business Analyst,"Bangalore, Karnataka",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/details/3502543793?utm_medium=api&utm_source=93a24393
50.0,0,analyst,Ebizz Infotech,Business Analyst,"Surat, Gujarat",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/details/4091518943?utm_medium=api&utm_source=93a24393
50.0,0,analyst,Innover Systems,Business Analyst,"Pune, Maharashtra",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/details/5555120217?utm_medium=api&utm_source=93a24393
50.0,0,analyst,Capco,Senior Data Analyst,India,india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5837139892?se=CAg2eXCl8RGh0uOO8r4deQ&utm_medium=api&utm_source=93a24393&v=4787DEB72117F1E1AE98E353D8AD9B20E9DD6C9B
50.0,0,analyst,Capco,Business Data Analyst,India,india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5837139431?se=CAg2eXCl8RGh0uOO8r4deQ&utm_medium=api&utm_source=93a24393&v=9F2281852FD004BE4D0EAD9279FE898C7B3E11ED
50.0,0,analyst,Kyndryl,Data Analyst / Engineer,"Bangalore, Karnataka",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5855007053?se=CAg2eXCl8RGh0uOO8r4deQ&utm_medium=api&utm_source=93a24393&v=987DAA3F2A13BDCC295A40B49D687ABE3F6B00F5
50.0,0,analyst,Capco,Liquidity - Data Analyst,India,india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5837139895?se=CAg2eXCl8RGh0uOO8r4deQ&utm_medium=api&utm_source=93a24393&v=79B2AB8CAF9701F61DCB4DE422AE3B158EB7D1F2
50.0,0,analyst,S&P Global,Data Analyst- Geology,"Bangalore, Karnataka",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5859662577?se=CAg2eXCl8RGh0uOO8r4deQ&utm_medium=api&utm_source=93a24393&v=16E84E5C9812DC7D6DE8F384F3B7FEB570FFD3C3
